Recall	Precision: exact match	F1: exact match	F0.5 exact match	Precision: exact or hpoNarrower	F1: exact or hpoNarrower	F0.5: exact or hpoNarrower	Precision: all	F1: all	F0.5: all	String/substring: HPO ↔ Phecode	String/substring: HPO ↔ ICD	SORTA: Phecode → HPO	SORTA: Phecode → ICD	UMLS: HPO ↔ ICD	WikiMedMap: HPO → ICD
0.635	0.07755102040816327	0.13822139481598167	0.09406673943552159	0.4775510204081633	0.5451343666880676	0.5024685513323415	0.5877551020408164	0.6104648251689894	0.5966331723867937	Yes + children		Yes + children	Yes (Strict threshold)	Yes + children	Yes
0.6397619047619048	0.08032128514056225	0.14272378273796482	0.09734618433389415	0.4819277108433735	0.5497402952782586	0.5069409593956705	0.5903614457831325	0.6140697400547082	0.5996216358012322	Yes + children		Yes + children	Yes	Yes + children	Yes
0.633095238095238	0.07755102040816327	0.1381761492229113	0.09405835524013077	0.4775510204081633	0.5444312708086327	0.5022294186399416	0.5877551020408164	0.6095832454398192	0.5962960425089235	Yes + children		Yes + children		Yes + children	Yes
0.6252380952380953	0.07468879668049792	0.13343759615846068	0.09065370086810297	0.47717842323651455	0.5412657075311911	0.5009016528311501	0.5892116182572614	0.6066904966052913	0.5960809037733098	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	Yes
0.6514285714285715	0.07954545454545454	0.14177844896508837	0.09648634923705655	0.4848484848484848	0.5559280707101493	0.5109816225907664	0.587121212121212	0.6176054245818842	0.5989465049590195	Yes + children		Yes (Strict threshold)	Yes + children	Yes + children	Yes
0.6188095238095238	0.075	0.13378517501715856	0.09099290449071047	0.47500000000000003	0.5374510230735743	0.4981539020256638	0.5875	0.602748445672555	0.5935058498853345	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	Yes
0.6259523809523809	0.08163265306122448	0.14442971824118772	0.09881898346877559	0.4816326530612245	0.5443899956567708	0.5049153325824701	0.5918367346938775	0.60841669293475	0.5983590860859792	Yes + children		Yes (Strict threshold)	Yes	Yes + children	Yes
0.616904761904762	0.075	0.13374053682037165	0.09098464275681244	0.47500000000000003	0.536731356301788	0.49790638401165144	0.5875	0.6018434318473856	0.5931545415578849	Yes + children		Yes (Strict threshold)		Yes + children	Yes
0.628095238095238	0.07851239669421488	0.13957749695069313	0.09516652337828438	0.4793388429752066	0.5437261681811236	0.5031728659450984	0.5909090909090909	0.6089349763841044	0.5979898446000614	Yes + children		Yes	Yes (Strict threshold) + children	Yes + children	Yes
0.6519047619047619	0.07954545454545454	0.14178971976444824	0.09648843709473447	0.4848484848484848	0.5561014001548675	0.5110401851540772	0.587121212121212	0.6178193549138468	0.5990269675761251	Yes + children		Yes	Yes + children	Yes + children	Yes
0.6216666666666667	0.07883817427385892	0.1399306960994343	0.0955193383867246	0.4771784232365145	0.5399230928989949	0.5004409994120008	0.5892116182572614	0.6050041977691856	0.5954286690708948	Yes + children		Yes	Yes (Strict threshold)	Yes + children	Yes
0.6264285714285714	0.08163265306122448	0.14444238568752188	0.09882135532869085	0.4816326530612245	0.5445700077618303	0.5049772607499072	0.5918367346938775	0.6086415469110837	0.5984460591457561	Yes + children		Yes	Yes	Yes + children	Yes
0.6197619047619047	0.07883817427385892	0.13988231184673672	0.09551031790295593	0.4771784232365145	0.5392034570120586	0.5001934971586997	0.5892116182572614	0.6041007646338266	0.5950783271489897	Yes + children		Yes		Yes + children	Yes
0.6252380952380953	0.07468879668049792	0.13343759615846068	0.09065370086810297	0.47717842323651455	0.5412657075311911	0.5009016528311501	0.5892116182572614	0.6066904966052913	0.5960809037733098	Yes + children			Yes (Strict threshold) + children	Yes + children	Yes
0.6514285714285715	0.07954545454545454	0.14177844896508837	0.09648634923705655	0.4848484848484848	0.5559280707101493	0.5109816225907664	0.587121212121212	0.6176054245818842	0.5989465049590195	Yes + children			Yes + children	Yes + children	Yes
0.6188095238095238	0.075	0.13378517501715856	0.09099290449071047	0.47500000000000003	0.5374510230735743	0.4981539020256638	0.5875	0.602748445672555	0.5935058498853345	Yes + children			Yes (Strict threshold)	Yes + children	Yes
0.6259523809523809	0.08163265306122448	0.14442971824118772	0.09881898346877559	0.4816326530612245	0.5443899956567708	0.5049153325824701	0.5918367346938775	0.60841669293475	0.5983590860859792	Yes + children			Yes	Yes + children	Yes
0.6161904761904762	0.075	0.1337237340682053	0.0909815318271304	0.47500000000000003	0.5364608335151647	0.4978132339839637	0.5875	0.6015033132232221	0.5930223487655525	Yes + children				Yes + children	Yes
0.5854761904761905	0.07725321888412018	0.13649589004343557	0.09348277510910759	0.47639484978540775	0.5253327969959977	0.4948335525752831	0.5836909871244635	0.5845822258853102	0.584047156327585	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	
0.6138095238095238	0.08203125	0.1447215063996322	0.0992239207762845	0.484375	0.5414645383343721	0.5057025847667838	0.58203125	0.597498148966221	0.5881209135516365	Yes + children		Yes (Strict threshold) + children	Yes + children	Yes + children	
0.5792857142857143	0.07758620689655173	0.136844276125839	0.09384063933515727	0.47413793103448276	0.5214641445907082	0.4919987469777456	0.5818965517241379	0.5805881978618701	0.5813725032072794	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	
0.5885714285714285	0.08438818565400844	0.14761205259575078	0.10183500751403939	0.4810126582278481	0.5293839183066207	0.4992601663350171	0.5864978902953587	0.587532829940906	0.5869114283137519	Yes + children		Yes (Strict threshold) + children	Yes	Yes + children	
0.575952380952381	0.07758620689655173	0.13675079458800768	0.09382304674302026	0.47413793103448276	0.5201093032892627	0.49151554289294647	0.5818965517241379	0.5789092082311063	0.5806979222087237	Yes + children		Yes (Strict threshold) + children		Yes + children	
0.6009523809523809	0.07983193277310924	0.14094093858741655	0.09658235883621036	0.4789915966386555	0.5330853200334966	0.49925598129958965	0.5840336134453782	0.5923722174194943	0.5873407244509564	Yes + children		Yes + children	Yes (Strict threshold) + children	Yes + children	
0.6204761904761905	0.08171206225680934	0.1444068279630895	0.0988844912921803	0.48638132295719844	0.5453060158594911	0.508354016020135	0.5836575875486382	0.6015039907920188	0.5906675434757906	Yes + children		Yes + children	Yes + children	Yes + children	
0.595	0.08016877637130802	0.14129925319501296	0.09694542585668714	0.4767932489451477	0.5293781863275792	0.4965217262871828	0.5822784810126582	0.5885705069619913	0.5847790787112213	Yes + children		Yes + children	Yes (Strict threshold)	Yes + children	
0.6009523809523809	0.08298755186721991	0.14583610194659993	0.10027269086771631	0.4813278008298755	0.5345290300908092	0.5012847836687284	0.5850622406639003	0.5929008633184615	0.588172685612441	Yes + children		Yes + children	Yes	Yes + children	
0.5916666666666667	0.08016877637130802	0.14120479405453498	0.09692763120078175	0.4767932489451477	0.5280547602593214	0.49605529999505366	0.5822784810126582	0.5869350345943032	0.5841322077550436	Yes + children		Yes + children		Yes + children	
0.5833333333333334	0.07725321888412018	0.13643746616134272	0.09347181008902078	0.47639484978540775	0.5244684441444482	0.49452647657841137	0.5836909871244635	0.5835121054244561	0.5836194212849437	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	
0.6116666666666667	0.08203125	0.144661761393498	0.0992126835698544	0.484375	0.5406291579547614	0.5054108323263914	0.58203125	0.5964810855621973	0.5877263503637082	Yes + children		Yes (Strict threshold)	Yes + children	Yes + children	
0.5769047619047619	0.07758620689655173	0.13677760076269807	0.09382809326788702	0.47413793103448276	0.5204972777053047	0.49165407386856663	0.5818965517241379	0.5793899052018535	0.580891294897185	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	
0.5861904761904762	0.08438818565400844	0.1475369066987868	0.10182069631791217	0.4810126582278481	0.5284186863523658	0.49891637300659564	0.5864978902953587	0.5863441429494197	0.5864363816824869	Yes + children		Yes (Strict threshold)	Yes	Yes + children	
0.5735714285714286	0.07758620689655173	0.136683436093354	0.09381035950902407	0.47413793103448276	0.5191362813550556	0.4911675474652574	0.5818965517241379	0.5777039989768077	0.5802122494069691	Yes + children		Yes (Strict threshold)		Yes + children	
0.5880952380952381	0.0811965811965812	0.14269208549971113	0.09810931045440102	0.4786324786324786	0.5277475724451057	0.4971390781793611	0.5854700854700854	0.5867797256758398	0.5859932394054	Yes + children		Yes	Yes (Strict threshold) + children	Yes + children	
0.6130952380952381	0.08203125	0.14470163232539468	0.09922018348623853	0.484375	0.5411864406779662	0.5056055231821637	0.58203125	0.59715953307393	0.5879896401642861	Yes + children		Yes	Yes + children	Yes + children	
0.5816666666666667	0.0815450643776824	0.14303741492930097	0.09847980800076038	0.4763948497854077	0.5237937491971849	0.49428634131901555	0.5836909871244635	0.5826770686914196	0.5832849966082367	Yes + children		Yes	Yes (Strict threshold)	Yes + children	
0.5876190476190476	0.08438818565400844	0.14758205813584965	0.10182929647013778	0.4810126582278481	0.5289983416626242	0.49912292653019513	0.5864978902953587	0.5870579336639526	0.5867217793685847	Yes + children		Yes	Yes	Yes + children	
0.5783333333333334	0.0815450643776824	0.14293611993365926	0.0984605918686754	0.4763948497854077	0.5224379624417603	0.4938026276653572	0.5836909871244635	0.5809998091732277	0.5826115297626691	Yes + children		Yes		Yes + children	
0.5823809523809523	0.07725321888412018	0.1364113781490214	0.09346691167729249	0.47639484978540775	0.5240831642727952	0.4943893961553925	0.5836909871244635	0.5830352338671373	0.5834285088913148	Yes + children			Yes (Strict threshold) + children	Yes + children	
0.6107142857142858	0.08203125	0.14463508941517642	0.09920766476594615	0.484375	0.5402568283734203	0.5052806161354277	0.58203125	0.5960278843454665	0.5875502711876914	Yes + children			Yes + children	Yes + children	
0.575952380952381	0.07758620689655173	0.13675079458800768	0.09382304674302026	0.47413793103448276	0.5201093032892627	0.49151554289294647	0.5818965517241379	0.5789092082311063	0.5806979222087237	Yes + children			Yes (Strict threshold)	Yes + children	
0.5852380952380952	0.08438818565400844	0.14750669871246697	0.10181494036908537	0.4810126582278481	0.5280313865600851	0.4987782059278372	0.5864978902953587	0.5858673155307259	0.5862454975730821	Yes + children			Yes	Yes + children	
0.5714285714285714	0.07758620689655173	0.1366223908918406	0.09379885356956748	0.47413793103448276	0.5182567726737337	0.4908522980812137	0.5818965517241379	0.5766150560597971	0.5797723856560018	Yes + children				Yes + children	
0.6411904761904762	0.09392265193370165	0.16384501273188948	0.11325583880716349	0.6353591160220994	0.6382614770932151	0.6365168871869158	0.7569060773480663	0.6942595873481535	0.730538047119913	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	Yes + children
0.6747619047619048	0.10096153846153846	0.17564249371377305	0.12165138784867921	0.6394230769230769	0.6566173550090935	0.646191583850165	0.7451923076923076	0.7082304155192539	0.7299540561164124	Yes + children		Yes (Strict threshold) + children	Yes + children	Yes	Yes + children
0.6352380952380953	0.09497206703910614	0.1652397572189474	0.11443779242746588	0.6368715083798883	0.6360537531420828	0.63654415408725	0.7597765363128491	0.6919482976280831	0.7311097212640157	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	Yes + children
0.6423809523809524	0.10326086956521739	0.1779213927723556	0.12408933696372065	0.6413043478260869	0.6418421986387535	0.6415193799449327	0.7608695652173912	0.6966227481298966	0.7337993758470203	Yes + children		Yes (Strict threshold) + children	Yes	Yes	Yes + children
0.6333333333333333	0.09497206703910614	0.16517514702122219	0.11442539322658353	0.6368715083798883	0.6350974930362118	0.6361607142857142	0.7597765363128491	0.6908167357305172	0.73060393576114	Yes + children		Yes (Strict threshold) + children		Yes	Yes + children
0.65	0.10106382978723404	0.17492917847025496	0.12160299330445055	0.6329787234042553	0.6413764510779436	0.6363112866074366	0.75	0.6964285714285715	0.7276119402985074	Yes + children		Yes + children	Yes (Strict threshold) + children	Yes	Yes + children
0.6754761904761905	0.10047846889952153	0.1749349980106675	0.12109481075086627	0.6411483253588517	0.6578647490380564	0.6477319040991885	0.7464114832535885	0.7091744229180704	0.7310570571126144	Yes + children		Yes + children	Yes + children	Yes	Yes + children
0.6461904761904762	0.10160427807486631	0.1755982278765507	0.12220172598148135	0.6310160427807486	0.6385131161039879	0.6339936460474678	0.7486631016042781	0.6936627239351613	0.7256484924784345	Yes + children		Yes + children	Yes (Strict threshold)	Yes	Yes + children
0.650952380952381	0.10471204188481675	0.18040429301510735	0.1258298140259281	0.6335078534031413	0.6421116582588796	0.6369215579966853	0.7486910994764397	0.6964091364934262	0.72686377806599	Yes + children		Yes + children	Yes	Yes	Yes + children
0.6442857142857142	0.10160427807486631	0.17552772002417116	0.12218806324291027	0.6310160427807486	0.6375818422518674	0.6336260679893702	0.7486631016042781	0.692563769284347	0.7251669928425076	Yes + children		Yes + children		Yes	Yes + children
0.6404761904761904	0.09392265193370165	0.16382166974153217	0.11325137694654672	0.6353591160220994	0.6379073915598676	0.6363759791982094	0.7569060773480663	0.6938406649784898	0.7303524431620001	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes	Yes + children
0.6742857142857143	0.10096153846153846	0.1756263510400794	0.12164829014933579	0.6394230769230769	0.6563918107865074	0.6461041901672278	0.7451923076923076	0.7079680272503821	0.729842539165689	Yes + children		Yes (Strict threshold)	Yes + children	Yes	Yes + children
0.6314285714285715	0.09497206703910614	0.1651101979828166	0.11441292193000621	0.6368715083798883	0.6341383606639902	0.6357754269794484	0.7597765363128491	0.6896820752876927	0.7300958044268252	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes	Yes + children
0.6385714285714286	0.10326086956521739	0.17777452170636748	0.12406074345880125	0.6413043478260869	0.6399349703969718	0.6407558941864758	0.7608695652173912	0.6943766366339709	0.7328006145314198	Yes + children		Yes (Strict threshold)	Yes	Yes	Yes + children
0.6295238095238095	0.09497206703910614	0.1650449074312068	0.11440037790709513	0.6368715083798883	0.6331763430650494	0.6353882787836269	0.7597765363128491	0.688544303555084	0.7295853109032002	Yes + children		Yes (Strict threshold)		Yes	Yes + children
0.6433333333333333	0.0989010989010989	0.17144549178305285	0.11905088277223379	0.6373626373626373	0.6403340674427251	0.638547893944234	0.7582417582417582	0.6960771502495883	0.7320894537778169	Yes + children		Yes	Yes (Strict threshold) + children	Yes	Yes + children
0.6747619047619048	0.10096153846153846	0.17564249371377305	0.12165138784867921	0.6394230769230769	0.6566173550090935	0.646191583850165	0.7451923076923076	0.7082304155192539	0.7299540561164124	Yes + children		Yes	Yes + children	Yes	Yes + children
0.6342857142857142	0.1	0.1727626459143969	0.12026002166847237	0.6388888888888888	0.6365789801770352	0.6379629166874905	0.7611111111111111	0.6919349334546694	0.7318446508494152	Yes + children		Yes	Yes (Strict threshold)	Yes	Yes + children
0.6390476190476191	0.10326086956521739	0.17779296303010866	0.12406433556634215	0.6413043478260869	0.6401739945990524	0.6408517278666658	0.7608695652173912	0.694658069096072	0.7329259615264584	Yes + children		Yes	Yes	Yes	Yes + children
0.6323809523809524	0.1	0.1726918075422627	0.12024628757696486	0.6388888888888888	0.6356182627876972	0.6375766077183841	0.7611111111111111	0.6908000151877587	0.7313363240236039	Yes + children		Yes		Yes	Yes + children
0.6404761904761904	0.09392265193370165	0.16382166974153217	0.11325137694654672	0.6353591160220994	0.6379073915598676	0.6363759791982094	0.7569060773480663	0.6938406649784898	0.7303524431620001	Yes + children			Yes (Strict threshold) + children	Yes	Yes + children
0.6742857142857143	0.10096153846153846	0.1756263510400794	0.12164829014933579	0.6394230769230769	0.6563918107865074	0.6461041901672278	0.7451923076923076	0.7079680272503821	0.729842539165689	Yes + children			Yes + children	Yes	Yes + children
0.6314285714285715	0.09497206703910614	0.1651101979828166	0.11441292193000621	0.6368715083798883	0.6341383606639902	0.6357754269794484	0.7597765363128491	0.6896820752876927	0.7300958044268252	Yes + children			Yes (Strict threshold)	Yes	Yes + children
0.6385714285714286	0.10326086956521739	0.17777452170636748	0.12406074345880125	0.6413043478260869	0.6399349703969718	0.6407558941864758	0.7608695652173912	0.6943766366339709	0.7328006145314198	Yes + children			Yes	Yes	Yes + children
0.6288095238095238	0.09497206703910614	0.16502033487766912	0.11439565501876317	0.6368715083798883	0.632814839959266	0.6352426156954556	0.7597765363128491	0.6881168344127386	0.7293932634650282	Yes + children				Yes	Yes + children
0.5278571428571428	0.125	0.20213347921225383	0.14751676780581285	0.6607142857142857	0.5868604052197801	0.6290490300732506	0.8125	0.6399547029043432	0.7334035666300233	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	Yes
0.5785714285714286	0.13194444444444445	0.21488411058363585	0.15603455268067157	0.6597222222222222	0.6164877423489825	0.6417205951030756	0.7777777777777778	0.6635459332943242	0.7276694045174538	Yes + children		Yes (Strict threshold) + children	Yes + children	Yes	Yes
0.4876190476190476	0.13414634146341464	0.21040833862591998	0.1568924595790201	0.5853658536585367	0.5320401801177693	0.5628022863842885	0.7926829268292683	0.6038064481013118	0.7045294810022609	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	Yes
0.49476190476190474	0.14942528735632185	0.22952936878149086	0.17366897076673046	0.5977011494252874	0.5413817117834795	0.573823421953727	0.7931034482758621	0.6093763945378741	0.7077488982609108	Yes + children		Yes (Strict threshold) + children	Yes	Yes	Yes
0.4857142857142857	0.13414634146341464	0.210230466554244	0.1568528770340547	0.5853658536585367	0.5309043591411841	0.5622932745314223	0.7926829268292683	0.6023439629326791	0.7037320086613171	Yes + children		Yes (Strict threshold) + children		Yes	Yes
0.5504761904761905	0.14049586776859505	0.22385747482571652	0.16508625614075173	0.6611570247933884	0.6007613454767503	0.6355978798742	0.8016528925619835	0.6527347661070622	0.7346135502434472	Yes + children		Yes + children	Yes (Strict threshold) + children	Yes	Yes
0.5873809523809523	0.13013698630136986	0.21306780731939035	0.1541339587301253	0.6643835616438356	0.6235138395637209	0.647409162135956	0.7808219178082192	0.6704267791204102	0.7325707153008447	Yes + children		Yes + children	Yes + children	Yes	Yes
0.520952380952381	0.1595744680851064	0.24431276798475463	0.1852796921715096	0.5957446808510638	0.5558438730515886	0.5791161257146313	0.776595744680851	0.6235905924977356	0.7071889544562591	Yes + children		Yes + children	Yes (Strict threshold)	Yes	Yes
0.5257142857142857	0.16326530612244897	0.24915368991198375	0.1893783449979415	0.6020408163265306	0.5612946590145287	0.5850524908922374	0.7755102040816326	0.6266355977773793	0.7082084109877643	Yes + children		Yes + children	Yes	Yes	Yes
0.5190476190476191	0.1595744680851064	0.24410271722902357	0.18523134091630036	0.5957446808510638	0.5547577933290921	0.5786440163810102	0.776595744680851	0.6222239599624648	0.706485065880598	Yes + children		Yes + children		Yes	Yes
0.525	0.125	0.20192307692307693	0.14747191011235955	0.6607142857142857	0.5850903614457831	0.6282341526520052	0.8125	0.6378504672897197	0.7322961373390557	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes	Yes
0.5761904761904761	0.13194444444444445	0.21471934248622399	0.15599978286241617	0.6597222222222222	0.6151335152780008	0.6411329005198224	0.7777777777777778	0.6619773348964438	0.7269138345348438	Yes + children		Yes (Strict threshold)	Yes + children	Yes	Yes
0.4664285714285714	0.13580246913580246	0.210358309050708	0.15823537705091376	0.5802469135802468	0.5171492842880372	0.5532461820226987	0.7901234567901234	0.5865832005782741	0.6938227989321717	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes	Yes
0.4735714285714286	0.1511627906976744	0.2291738679571379	0.17498944256756757	0.5930232558139534	0.5266084193804607	0.5645435967302452	0.7906976744186046	0.5923609559973196	0.6973075305006311	Yes + children		Yes (Strict threshold)	Yes	Yes	Yes
0.4645238095238095	0.13580246913580246	0.210163980982319	0.1581913657780058	0.5802469135802468	0.5159763779749093	0.552708541283917	0.7901234567901234	0.5850746548399718	0.6929774320586419	Yes + children		Yes (Strict threshold)		Yes	Yes
0.5278571428571428	0.13274336283185842	0.21213889978661718	0.156114447311198	0.6637168141592921	0.588041823380564	0.6312239766028591	0.8141592920353983	0.6404687551517377	0.7344845169263744	Yes + children		Yes	Yes (Strict threshold) + children	Yes	Yes
0.5766666666666667	0.13194444444444445	0.21475238468574417	0.1560067585526066	0.6597222222222222	0.61540477795252	0.6412507413303368	0.7777777777777778	0.6622914957615532	0.7270653218059558	Yes + children		Yes	Yes + children	Yes	Yes
0.4692857142857143	0.14634146341463414	0.22310892265896934	0.16969728277714638	0.5853658536585366	0.5209376084047772	0.5577723066474233	0.7926829268292682	0.5895467785800076	0.6966648830653581	Yes + children		Yes	Yes (Strict threshold)	Yes	Yes
0.47404761904761905	0.1511627906976744	0.22922958383888475	0.1750024340639131	0.5930232558139534	0.5269026998697545	0.5646788358187707	0.7906976744186046	0.5927333382951058	0.697513869082456	Yes + children		Yes	Yes	Yes	Yes
0.4673809523809524	0.14634146341463414	0.22289299130418327	0.1696472811495339	0.5853658536585366	0.5197619192091922	0.5572324782604582	0.7926829268292682	0.588041459469175	0.6958229355716877	Yes + children		Yes		Yes	Yes
0.525	0.125	0.20192307692307693	0.14747191011235955	0.6607142857142857	0.5850903614457831	0.6282341526520052	0.8125	0.6378504672897197	0.7322961373390557	Yes + children			Yes (Strict threshold) + children	Yes	Yes
0.5761904761904761	0.13194444444444445	0.21471934248622399	0.15599978286241617	0.6597222222222222	0.6151335152780008	0.6411329005198224	0.7777777777777778	0.6619773348964438	0.7269138345348438	Yes + children			Yes + children	Yes	Yes
0.4664285714285714	0.13580246913580246	0.210358309050708	0.15823537705091376	0.5802469135802468	0.5171492842880372	0.5532461820226987	0.7901234567901234	0.5865832005782741	0.6938227989321717	Yes + children			Yes (Strict threshold)	Yes	Yes
0.4735714285714286	0.1511627906976744	0.2291738679571379	0.17498944256756757	0.5930232558139534	0.5266084193804607	0.5645435967302452	0.7906976744186046	0.5923609559973196	0.6973075305006311	Yes + children			Yes	Yes	Yes
0.4638095238095238	0.13580246913580246	0.21009078965429337	0.15817477471093314	0.5802469135802468	0.5155354347556786	0.552506058762757	0.7901234567901234	0.5845077686198393	0.6926591640443045	Yes + children				Yes	Yes
0.48595238095238097	0.1346153846153846	0.21082843904022663	0.157370772457306	0.673076923076923	0.5644090830080748	0.6249475091334107	0.8173076923076923	0.6095063099019085	0.7192244804553023	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	
0.5388095238095238	0.13970588235294118	0.22188106345209102	0.16400151959916756	0.6691176470588236	0.5969349303156088	0.6382463713496547	0.7794117647058825	0.6371532389158636	0.715510370631974	Yes + children		Yes (Strict threshold) + children	Yes + children	Yes	
0.44571428571428573	0.14864864864864866	0.22294400415746393	0.1715108143765242	0.5945945945945946	0.509501187648456	0.5573600103936599	0.7972972972972974	0.5717835621544387	0.6886541166611798	Yes + children		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	
0.455	0.16455696202531644	0.24169986719787512	0.18864013266998342	0.6075949367088607	0.5203406992673775	0.5694024402961726	0.7974683544303797	0.579412805093739	0.693127962085308	Yes + children		Yes (Strict threshold) + children	Yes	Yes	
0.4423809523809524	0.14864864864864866	0.22252466084532804	0.17141141423222986	0.5945945945945946	0.5073163466669975	0.5563116521133202	0.7972972972972974	0.5690333565192115	0.6870543817250129	Yes + children		Yes (Strict threshold) + children		Yes	
0.5104761904761905	0.1504424778761062	0.2323956234537989	0.17514858412591014	0.672566371681416	0.5804171891029295	0.6324051764822772	0.8053097345132744	0.6248606823044108	0.7219186435460093	Yes + children		Yes + children	Yes (Strict threshold) + children	Yes	
0.5485714285714286	0.13768115942028986	0.22011705786520241	0.16194044427082405	0.673913043478261	0.6048165836805203	0.6444627311706873	0.7826086956521741	0.64501679731243	0.7210816224336505	Yes + children		Yes + children	Yes + children	Yes	
0.48095238095238096	0.1744186046511628	0.2559986481919567	0.19989972027233863	0.6046511627906976	0.5357543609099256	0.5750700770847933	0.7790697674418604	0.5947442432764986	0.6931413119187119	Yes + children		Yes + children	Yes (Strict threshold)	Yes	
0.4869047619047619	0.17777777777777778	0.26045771144278607	0.20363455314911624	0.6111111111111112	0.5419828936272738	0.5814464433416048	0.7777777777777778	0.5988913293588537	0.6947680062123859	Yes + children		Yes + children	Yes	Yes	
0.4776190476190476	0.1744186046511628	0.2555240408294978	0.19978381651493102	0.6046511627906976	0.5336798698441608	0.5741119075714612	0.7790697674418604	0.5921888631376729	0.6917497714789225	Yes + children		Yes + children		Yes	
0.4830952380952381	0.1346153846153846	0.21055830640139947	0.15731051409736124	0.673076923076923	0.5624772284442472	0.6239982988654416	0.8173076923076923	0.6072540210134926	0.7179675687557032	Yes + children		Yes (Strict threshold)	Yes (Strict threshold) + children	Yes	
0.5364285714285715	0.13970588235294118	0.22167847377578925	0.16395721875976688	0.6691176470588236	0.595470862958316	0.6375759407699313	0.7794117647058825	0.6354855190471629	0.7146679019793732	Yes + children		Yes (Strict threshold)	Yes + children	Yes	
0.4245238095238095	0.1506849315068493	0.22242131107570354	0.17300418463188644	0.5890410958904109	0.4934306005618501	0.546670450461756	0.7945205479452053	0.5533726278163201	0.6765841965047446	Yes + children		Yes (Strict threshold)	Yes (Strict threshold)	Yes	
0.4338095238095238	0.16666666666666666	0.24081416864922017	0.1900767818394258	0.6025641025641025	0.5044475076285064	0.5590679285095004	0.7948717948717948	0.5612894891134763	0.6814386919928962	Yes + children		Yes (Strict threshold)	Yes	Yes	
0.42119047619047617	0.1506849315068493	0.22196113769483908	0.17289266243505086	0.5890410958904109	0.4911715423084746	0.5455584753882963	0.7945205479452053	0.5505329495059519	0.6748817335571492	Yes + children		Yes (Strict threshold)		Yes	
0.4878571428571429	0.14285714285714285	0.22099983821388122	0.1663905671409082	0.6761904761904762	0.5667884171463636	0.6277248485476106	0.819047619047619	0.6114879108867085	0.7211363747974266	Yes + children		Yes	Yes (Strict threshold) + children	Yes	
0.5378571428571428	0.13970588235294118	0.22180019843730622	0.16398384345944358	0.6691176470588236	0.5963499965188331	0.6379787424213083	0.7794117647058825	0.6364868744218686	0.7151740401984116	Yes + children		Yes	Yes + children	Yes	
0.42928571428571427	0.16216216216216217	0.23540163854163268	0.18521181739737846	0.5945945945945946	0.4985953202481286	0.5520760263219427	0.7972972972972974	0.558084265860837	0.6806054603525582	Yes + children		Yes	Yes (Strict threshold)	Yes	
0.43523809523809526	0.16666666666666666	0.2410337552742616	0.19013146946247295	0.6025641025641025	0.5054120193891477	0.5595413006554336	0.7948717948717948	0.5624838703273579	0.6821421004988347	Yes + children		Yes	Yes	Yes	
0.42595238095238097	0.16216216216216217	0.23489763986300924	0.18508683597036954	0.5945945945945946	0.49633968712364357	0.5509670410894472	0.7972972972972974	0.5552597938903591	0.678920786678742	Yes + children		Yes		Yes	
0.48214285714285715	0.1346153846153846	0.21046770601336298	0.15729027962716374	0.673076923076923	0.5618311533888228	0.6236800422386483	0.8173076923076923	0.6065010570824524	0.7175462731365684	Yes + children			Yes (Strict threshold) + children	Yes	
0.5354761904761904	0.13970588235294118	0.22159703783604381	0.1639393948694654	0.6691176470588236	0.59488361547763	0.6373064965347497	0.7794117647058825	0.6348167399848749	0.7143293764562619	Yes + children			Yes + children	Yes	
0.4235714285714286	0.1506849315068493	0.22229037809470256	0.17297248562761192	0.5890410958904109	0.4927866729797369	0.5463540684619208	0.7945205479452053	0.552562877041345	0.6760996398748209	Yes + children			Yes (Strict threshold)	Yes	
0.4328571428571429	0.16666666666666666	0.24066719618745036	0.190040140491721	0.6025641025641025	0.5038030211907878	0.5587510593552842	0.7948717948717948	0.5604916907837814	0.6809679851525344	Yes + children			Yes	Yes	
0.41904761904761906	0.1506849315068493	0.22166246851385388	0.1728201099764336	0.5890410958904109	0.4897114015788792	0.544836721764672	0.7945205479452053	0.5486992044721565	0.6737775900306262	Yes + children				Yes	
