Recall	Precision: exact match	F1: exact match	F0.5 exact match	Precision: exact or hpoNarrower	F1: exact or hpoNarrower	F0.5: exact or hpoNarrower	Precision: all	F1: all	F0.5: all	String/substring: HPO ↔ Phecode	String/substring: HPO ↔ ICD	SORTA: Phecode → HPO	SORTA: Phecode → ICD	PheMap: HPO ↔ Phecode	UMLS: HPO ↔ ICD	WikiMedMap: HPO → ICD
0.44761904761904764	0.17592592592592593	0.25258096450289913	0.20023319431364636	0.8148148148148148	0.5778150321318803	0.6999729217438396	0.8240740740740741	0.5801262048401636	0.7054200816216397	Yes	Yes	Yes (Strict threshold)	Yes + children	Yes (Strict threshold) + children		
0.4988095238095238	0.1310344827586207	0.2075474157596298	0.15369912734574098	0.6896551724137931	0.5789091913923526	0.6406336003914134	0.710344827586207	0.5860736717025973	0.6548067002488318	Yes	Yes	Yes (Strict threshold)	Yes + children	Yes + children		
0.43238095238095237	0.17475728155339806	0.24891109012823248	0.19839959601452797	0.8155339805825244	0.5651368533364948	0.6927570772539673	0.825242718446602	0.5674499308884511	0.6983401979022651	Yes	Yes	Yes (Strict threshold)	Yes + children	Yes (Strict threshold)		
0.4480952380952381	0.16981132075471697	0.24628851438791385	0.1938944649987179	0.8018867924528301	0.5749229099430001	0.6925300094894403	0.820754716981132	0.579700190478888	0.703706823636201	Yes	Yes	Yes (Strict threshold)	Yes + children	Yes		
0.4204761904761905	0.15306122448979592	0.22442686005727164	0.1753672848986855	0.8163265306122449	0.5550535488382692	0.6869777646381503	0.8163265306122449	0.5550535488382692	0.6869777646381503	Yes	Yes	Yes (Strict threshold)	Yes + children			
0.2392857142857143	0.40540540540540543	0.3009432549782902	0.35597903088693683	0.8648648648648649	0.3748579421278084	0.5679169315532953	0.8918918918918919	0.3773359501663964	0.5771037794946754	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)	Yes (Strict threshold) + children		
0.3597619047619048	0.18292682926829268	0.24253352024055388	0.20287034915361038	0.6219512195121951	0.45584468592318295	0.5428298920271398	0.6585365853658537	0.46531813334397865	0.5647362709161583	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children		
0.14976190476190476	0.43478260869565216	0.22278498946287215	0.31491568870909603	0.8260869565217391	0.2535563877072571	0.4340514861841531	0.8695652173913043	0.25551707678714697	0.4433698931401021	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)	Yes (Strict threshold)		
0.16738095238095238	0.38461538461538464	0.23325259630379247	0.30535478490513585	0.7692307692307693	0.2749369365846028	0.44745149956718777	0.8461538461538463	0.2794774029165688	0.46721687853448696	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)	Yes		
0.13595238095238096	0.3888888888888889	0.20147184837945462	0.28342693442250966	0.8333333333333333	0.23376729714238928	0.4113358690640848	0.8333333333333333	0.23376729714238928	0.4113358690640848	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)			
0.2561904761904762	0.3488372093023256	0.2954204341618772	0.32530878132155183	0.8604651162790697	0.3948271416387329	0.5846589440541365	0.8837209302325582	0.3972254065712009	0.5931436264042336	Yes	Yes	Yes (Strict threshold)	Yes	Yes (Strict threshold) + children		
0.37476190476190474	0.17045454545454544	0.23432847671602683	0.19131412791225316	0.6363636363636364	0.4717215395812818	0.5584049626986701	0.6704545454545454	0.4807823727971173	0.5790748371262383	Yes	Yes	Yes (Strict threshold)	Yes	Yes + children		
0.16666666666666666	0.3448275862068966	0.2247191011235955	0.28409090909090906	0.8275862068965518	0.2774566473988439	0.4615384615384615	0.8620689655172414	0.27932960893854747	0.46992481203007525	Yes	Yes	Yes (Strict threshold)	Yes	Yes (Strict threshold)		
0.1823809523809524	0.3125	0.23033437575174406	0.2734776648006398	0.78125	0.29572549261844466	0.4715633741775343	0.84375	0.29993039039387437	0.4890564110324997	Yes	Yes	Yes (Strict threshold)	Yes	Yes		
0.15476190476190477	0.2916666666666667	0.20222222222222225	0.24782135076252723	0.8333333333333333	0.2610441767068273	0.44398907103825136	0.8333333333333333	0.2610441767068273	0.44398907103825136	Yes	Yes	Yes (Strict threshold)	Yes			
0.2292857142857143	0.4166666666666667	0.29579800958348695	0.35813102463405927	0.8611111111111112	0.36214426086323603	0.5551526376863339	0.888888888888889	0.3645397118319257	0.5642467920548427	Yes	Yes	Yes (Strict threshold)		Yes (Strict threshold) + children		
0.3523809523809524	0.18518518518518517	0.2427821522309711	0.2046007520460075	0.6172839506172839	0.44864799320965204	0.5366051746142244	0.654320987654321	0.45807054426535854	0.5585939725403066	Yes	Yes	Yes (Strict threshold)		Yes + children		
0.13976190476190475	0.45454545454545453	0.21378883344866514	0.31338088323225416	0.8181818181818181	0.23874189393768216	0.41514741937511784	0.8636363636363635	0.24058933925836443	0.42421038218110996	Yes	Yes	Yes (Strict threshold)		Yes (Strict threshold)		
0.16	0.4	0.22857142857142856	0.3076923076923077	0.76	0.2643478260869565	0.4342857142857143	0.84	0.2688	0.4540540540540541	Yes	Yes	Yes (Strict threshold)		Yes		
0.12523809523809523	0.4117647058823529	0.19206092535600644	0.28250061379818314	0.8235294117647058	0.21741312627321305	0.3893494628204044	0.8235294117647058	0.21741312627321305	0.3893494628204044	Yes	Yes	Yes (Strict threshold)				
0.3892857142857143	0.2676056338028169	0.3171758940194502	0.28545043554967475	0.9014084507042254	0.5437468334697377	0.7136426876176447	0.9154929577464789	0.5462816608196153	0.7206648221987143	Yes	Yes	Yes	Yes (Strict threshold) + children	Yes (Strict threshold) + children		
0.4469047619047619	0.16964285714285715	0.24593137119686645	0.19367413348162696	0.7142857142857142	0.5498110665221594	0.6379493175267822	0.7410714285714285	0.5575673199433095	0.6548613866713296	Yes	Yes	Yes	Yes (Strict threshold) + children	Yes + children		
0.36333333333333334	0.27692307692307694	0.31429715658790547	0.2907528156490812	0.9076923076923077	0.5189429090175509	0.698414422241529	0.9230769230769231	0.5214271476978274	0.7056538627535607	Yes	Yes	Yes	Yes (Strict threshold) + children	Yes (Strict threshold)		
0.38	0.2647058823529412	0.31204379562043794	0.28180619644034277	0.8823529411764706	0.5312208760484622	0.6978452497551421	0.9117647058823529	0.5364298724954463	0.712385099177552	Yes	Yes	Yes	Yes (Strict threshold) + children	Yes		
0.35023809523809524	0.25	0.29174930583101943	0.26517882895875394	0.9166666666666666	0.5068282904215999	0.6926323539483598	0.9166666666666666	0.5068282904215999	0.6926323539483598	Yes	Yes	Yes	Yes (Strict threshold) + children			
0.4483333333333333	0.17592592592592593	0.2526945515672896	0.20026173907592001	0.8148148148148148	0.5784098128329179	0.7003218782542837	0.8240740740740741	0.5807257555911317	0.7057744917692561	Yes	Yes	Yes	Yes + children	Yes (Strict threshold) + children		
0.4992857142857143	0.1310344827586207	0.20758860536907509	0.1537081616591825	0.6896551724137931	0.5792297652835035	0.6407905834036156	0.710344827586207	0.5864022316792572	0.6549707070339508	Yes	Yes	Yes	Yes + children	Yes + children		
0.4330952380952381	0.17475728155339806	0.2490293089744711	0.1984296290550139	0.8155339805825244	0.5657466255181365	0.6931233828209772	0.825242718446602	0.5680647075356797	0.6987124331632968	Yes	Yes	Yes	Yes + children	Yes (Strict threshold)		
0.44857142857142857	0.16981132075471697	0.24636038706302846	0.1939122797387056	0.8018867924528301	0.5753147094326608	0.6927573246952801	0.820754716981132	0.580098530535972	0.7039415366220702	Yes	Yes	Yes	Yes + children	Yes		
0.4216666666666667	0.15306122448979592	0.22459608214475946	0.17540859340334272	0.8163265306122449	0.5560897876198588	0.6876121106702181	0.8163265306122449	0.5560897876198588	0.6876121106702181	Yes	Yes	Yes	Yes + children			
0.2423809523809524	0.40540540540540543	0.30337949257942104	0.3573367530327992	0.8648648648648649	0.3786454035079563	0.5713804619313558	0.8918918918918919	0.3811739076168972	0.5806806239283145	Yes	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold) + children		
0.3619047619047619	0.18292682926829268	0.24301854615220636	0.20300591210200156	0.6219512195121951	0.4575610907803093	0.543801560132443	0.6585365853658537	0.4671067607557478	0.5657880224991728	Yes	Yes	Yes	Yes (Strict threshold)	Yes + children		
0.15285714285714286	0.43478260869565216	0.22619173448895463	0.31762051769175964	0.8260869565217391	0.2579785546602373	0.43920670584168686	0.8695652173913043	0.2600085049510965	0.4487502096963596	Yes	Yes	Yes	Yes (Strict threshold)	Yes (Strict threshold)		
0.16952380952380952	0.38461538461538464	0.23532522474881012	0.3067696125741073	0.7692307692307693	0.2778211331356329	0.45049605183235475	0.8461538461538463	0.2824581650317369	0.47053734499663563	Yes	Yes	Yes	Yes (Strict threshold)	Yes		
0.13976190476190475	0.3888888888888889	0.20562478106390433	0.2866850859566868	0.8333333333333333	0.2393768860614958	0.41823415412676695	0.8333333333333333	0.2393768860614958	0.41823415412676695	Yes	Yes	Yes	Yes (Strict threshold)			
0.2569047619047619	0.3488372093023256	0.2958947685951169	0.32553864225143614	0.8604651162790697	0.3956748613705853	0.585401832322545	0.8837209302325582	0.39808346723495974	0.593908247100131	Yes	Yes	Yes	Yes	Yes (Strict threshold) + children		
0.37523809523809526	0.17045454545454544	0.23442148268612906	0.19133891917792253	0.6363636363636364	0.4720985963711058	0.5586162197196791	0.6704545454545454	0.4811740597379479	0.5793020265353522	Yes	Yes	Yes	Yes	Yes + children		
0.16738095238095238	0.3448275862068966	0.22536746437559105	0.28450480784796195	0.8275862068965518	0.2784457078729567	0.4626318906705859	0.8620689655172414	0.28033209184365204	0.47105838711752474	Yes	Yes	Yes	Yes	Yes (Strict threshold)		
0.18285714285714286	0.3125	0.23071377072819035	0.2736914129319193	0.78125	0.2963511761437303	0.4721992680911345	0.84375	0.3005740128718038	0.4897403922457772	Yes	Yes	Yes	Yes	Yes		
0.15595238095238095	0.2916666666666667	0.2032358156028369	0.24842869527524925	0.8333333333333333	0.2627356598475732	0.44594226579520696	0.8333333333333333	0.2627356598475732	0.44594226579520696	Yes	Yes	Yes	Yes			
0.23261904761904761	0.4166666666666667	0.2985576335411319	0.35974136915282195	0.8611111111111112	0.3662893355586194	0.5590317769705561	0.888888888888889	0.3687401221899842	0.5682545221892631	Yes	Yes	Yes		Yes (Strict threshold) + children		
0.3545238095238095	0.18518518518518517	0.24328872767674786	0.20474446131168458	0.6172839506172839	0.4503809636156305	0.5375948102062863	0.654320987654321	0.45987721767203077	0.559666456748308	Yes	Yes	Yes		Yes + children		
0.1430952380952381	0.45454545454545453	0.21766687189888087	0.3166891493128741	0.8181818181818181	0.24358830019589742	0.42097316480916513	0.8636363636363635	0.24551181440949454	0.4302951284215603	Yes	Yes	Yes		Yes (Strict threshold)		
0.16214285714285714	0.4	0.2307496823379924	0.30926430517711173	0.76	0.2672656855151046	0.43742393509127786	0.84	0.27181753385602275	0.457485604606526	Yes	Yes	Yes		Yes		
0.1295238095238095	0.4117647058823529	0.19706064996895054	0.2867815399445716	0.8235294117647058	0.22384199388666823	0.3975279772841155	0.8235294117647058	0.22384199388666823	0.3975279772841155	Yes	Yes	Yes				
0.3854761904761905	0.2676056338028169	0.3159040611248325	0.28503732422034267	0.9014084507042254	0.5400196482596697	0.7110662150217679	0.9154929577464789	0.5425197641958093	0.7180374892876052	Yes	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children		
0.4442857142857143	0.16964285714285715	0.245533117260866	0.19357522866053414	0.7142857142857142	0.547824555222829	0.6368774574049804	0.7410714285714285	0.555524469504584	0.6537319934355815	Yes	Yes		Yes (Strict threshold) + children	Yes + children		
0.3595238095238095	0.27692307692307694	0.31286330935251805	0.2902605724049551	0.9076923076923077	0.5150455268102326	0.6955808869456589	0.9230769230769231	0.5174925032129087	0.7027614024201055	Yes	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)		
0.3773809523809524	0.2647058823529412	0.31115715999563753	0.2815164193242816	0.8823529411764706	0.5286564011340263	0.6960709684974822	0.9117647058823529	0.5338149818023793	0.7105362100879222	Yes	Yes		Yes (Strict threshold) + children	Yes		
0.34523809523809523	0.25	0.29	0.26459854014598544	0.9166666666666666	0.5015723270440251	0.6886873920552677	0.9166666666666666	0.5015723270440251	0.6886873920552677	Yes	Yes		Yes (Strict threshold) + children			
0.4469047619047619	0.17592592592592593	0.2524671169066531	0.20020456648073795	0.8148148148148148	0.5772195779953732	0.6996231990132692	0.8240740740740741	0.5795259801982947	0.7050648960380327	Yes	Yes		Yes + children	Yes (Strict threshold) + children		
0.49833333333333335	0.1310344827586207	0.2075061638206557	0.15369007683151176	0.6896551724137931	0.5785883605050555	0.6404763944820495	0.710344827586207	0.5857448528362893	0.6546424623756484	Yes	Yes		Yes + children	Yes + children		
0.43166666666666664	0.17475728155339806	0.24879259279024468	0.1983694727167512	0.8155339805825244	0.5645263827082009	0.6923899483158081	0.825242718446602	0.5668344555016285	0.6979671291247116	Yes	Yes		Yes + children	Yes (Strict threshold)		
0.44761904761904764	0.16981132075471697	0.24621653084982537	0.19387661563846362	0.8018867924528301	0.574530811821385	0.6923023602398365	0.820754716981132	0.5793015513211023	0.7034717682276433	Yes	Yes		Yes + children	Yes		
0.4197619047619048	0.15306122448979592	0.2243249891845581	0.17534239672402452	0.8163265306122449	0.5544308474882758	0.6865959949216042	0.8163265306122449	0.5544308474882758	0.6865959949216042	Yes	Yes		Yes + children			
0.23857142857142857	0.40540540540540543	0.30037772048683975	0.35566219900045437	0.8648648648648649	0.37398089506280835	0.5671109601833773	0.8918918918918919	0.37644728303562275	0.5762715409068094	Yes	Yes		Yes (Strict threshold)	Yes (Strict threshold) + children		
0.35928571428571426	0.18292682926829268	0.24242521607814155	0.20284002924982794	0.6219512195121951	0.4554622445537347	0.5426128671991337	0.6585365853658537	0.4649196378138747	0.5645013799753932	Yes	Yes		Yes (Strict threshold)	Yes + children		
0.14904761904761904	0.43478260869565216	0.22199368771942266	0.3142822716684071	0.8260869565217391	0.2525319008896155	0.4328490741819028	0.8695652173913043	0.2544767170064432	0.4421153737499293	Yes	Yes		Yes (Strict threshold)	Yes (Strict threshold)		
0.16690476190476192	0.38461538461538464	0.23278982499252815	0.3050372484856924	0.7692307692307693	0.2742942108661202	0.44676999949013413	0.8461538461538463	0.2788132988628351	0.46647389052896493	Yes	Yes		Yes (Strict threshold)	Yes		
0.13476190476190475	0.3888888888888889	0.20016166515105585	0.2823868171969438	0.8333333333333333	0.2320052467617642	0.409148739301411	0.8333333333333333	0.2320052467617642	0.409148739301411	Yes	Yes		Yes (Strict threshold)			
0.25547619047619047	0.3488372093023256	0.2949449784220123	0.3250779621580572	0.8604651162790697	0.39397833669910043	0.5839138006094906	0.8837209302325582	0.3963662698856318	0.5923767128860168	Yes	Yes		Yes	Yes (Strict threshold) + children		
0.3742857142857143	0.17045454545454544	0.23423530814161403	0.19128928001246054	0.6363636363636364	0.47134412747365717	0.5581933284635987	0.6704545454545454	0.4803903287960718	0.5788472484347383	Yes	Yes		Yes	Yes + children		
0.16595238095238096	0.3448275862068966	0.22406892450131005	0.2836746654511119	0.8275862068965518	0.2764661647922124	0.4604408429304384	0.8620689655172414	0.2783257329510514	0.46878699179992683	Yes	Yes		Yes	Yes (Strict threshold)		
0.1819047619047619	0.3125	0.22995424993980254	0.27326313379878675	0.78125	0.2950991904085038	0.47092587478796005	0.84375	0.29928617027450527	0.48837077162013715	Yes	Yes		Yes	Yes		
0.15404761904761904	0.2916666666666667	0.20161146723646722	0.24745388582918088	0.8333333333333333	0.26002732899284625	0.44281099430573806	0.8333333333333333	0.26002732899284625	0.44281099430573806	Yes	Yes		Yes			
0.22666666666666666	0.4166666666666667	0.29360967184801384	0.3568429890848027	0.8611111111111112	0.35886959482465103	0.5520636915985753	0.888888888888889	0.36122177954847273	0.561056105610561	Yes	Yes			Yes (Strict threshold) + children		
0.35023809523809524	0.18518518518518517	0.24227152197901744	0.20445548958124848	0.6172839506172839	0.4469073464762373	0.5356071330781644	0.654320987654321	0.45625616311290973	0.5575125428344232	Yes	Yes			Yes + children		
0.13714285714285715	0.45454545454545453	0.21071115013169447	0.31071983428275507	0.8181818181818181	0.23491027732463296	0.41049030786773083	0.8636363636363635	0.23669867635608616	0.4193489056464962	Yes	Yes			Yes (Strict threshold)		
0.15785714285714286	0.4	0.22637644046094754	0.30609418282548473	0.76	0.2614163424124514	0.4311088295687885	0.84	0.2657695060844667	0.45058252427184464	Yes	Yes			Yes		
0.1219047619047619	0.4117647058823529	0.1881167331513752	0.27905817864706617	0.8235294117647058	0.2123726001422138	0.38284054007861906	0.8235294117647058	0.2123726001422138	0.38284054007861906	Yes	Yes					
0.6604761904761904	0.09411764705882353	0.16475741490033036	0.11360006552274868	0.6509803921568628	0.6556939134397004	0.65285764515068	0.6941176470588235	0.6768791745073306	0.6871179552629811	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6638095238095238	0.08759124087591241	0.15476135406933178	0.10599255872423687	0.6240875912408759	0.6433359962000172	0.6316470615668676	0.6642335766423357	0.6640214825245107	0.6641487227385625	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	Yes + children	Yes + children
0.6585714285714286	0.09486166007905138	0.16583603756192244	0.11445548815307076	0.6482213438735178	0.6533553987547153	0.6502652529019562	0.691699604743083	0.674729125633016	0.6848099933450135	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	Yes + children
0.6611904761904762	0.09486166007905138	0.16591878573180097	0.11447124890592088	0.6482213438735178	0.6546416833347589	0.6507743080839661	0.691699604743083	0.6761010336113235	0.6853745948184143	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes	Yes + children	Yes + children
0.6573809523809524	0.09486166007905138	0.16579823427782914	0.11444828410477345	0.6482213438735178	0.6527690179646848	0.6500327884667285	0.691699604743083	0.6741037701957332	0.6845521788360424	Yes		Yes (Strict threshold) + children	Yes (Strict threshold) + children		Yes + children	Yes + children
0.6785714285714286	0.08633093525179857	0.15317433658045013	0.10458715596330277	0.6330935251798562	0.6550440744368268	0.6416948111759287	0.6726618705035972	0.6756037269442859	0.6738355333029891	Yes		Yes (Strict threshold) + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6816666666666666	0.08108108108108109	0.14492411267938346	0.09842456523134185	0.6081081081081081	0.6427897880068453	0.621521774367841	0.6452702702702703	0.662969312241157	0.6522352618993548	Yes		Yes (Strict threshold) + children	Yes + children	Yes + children	Yes + children	Yes + children
0.6771428571428572	0.08695652173913043	0.15412128109250528	0.10531461073586917	0.6304347826086956	0.652954588637659	0.6392536924736782	0.6702898550724636	0.6736989290269048	0.6716493360866183	Yes		Yes (Strict threshold) + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes + children
0.6795238095238095	0.08695652173913043	0.1541827611355717	0.10532609016562842	0.6304347826086956	0.6540595217398175	0.6396768768471687	0.6702898550724636	0.674875247970223	0.6721165146228846	Yes		Yes (Strict threshold) + children	Yes + children	Yes	Yes + children	Yes + children
0.6764285714285714	0.08695652173913043	0.15410276229608236	0.10531115163916197	0.6304347826086956	0.6526223236139824	0.6391262660113196	0.6702898550724636	0.6733452222640726	0.671508668535088	Yes		Yes (Strict threshold) + children	Yes + children		Yes + children	Yes + children
0.6592857142857143	0.09448818897637795	0.16528752956626197	0.1140247568377793	0.6496062992125984	0.6544102165253672	0.6515193776694775	0.6929133858267716	0.6756814088619546	0.6859161875679802	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6628571428571428	0.08791208791208792	0.15523586483773838	0.10636346964973409	0.6227106227106227	0.6421570223712918	0.6303461149966118	0.663003663003663	0.6629303948344727	0.6629743537926199	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	Yes + children	Yes + children
0.6573809523809524	0.09523809523809523	0.16637290791039605	0.11488656979744011	0.6468253968253969	0.6520604590646579	0.6489093021056105	0.6904761904761905	0.6735222617575559	0.6835932164030271	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	Yes + children
0.66	0.09523809523809523	0.1664564943253468	0.11490250696378829	0.6468253968253969	0.6533462893234544	0.6494180711836577	0.6904761904761905	0.6748942172073343	0.684157849585359	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)	Yes	Yes + children	Yes + children
0.6561904761904762	0.09523809523809523	0.16633472146780132	0.11487928504735226	0.6468253968253969	0.6514742820017518	0.6486769662986247	0.6904761904761905	0.6728968815248871	0.683335385288847	Yes		Yes (Strict threshold) + children	Yes (Strict threshold)		Yes + children	Yes + children
0.6664285714285715	0.09230769230769231	0.16215511622854661	0.11152283050442266	0.65	0.6581117742810635	0.6532205945713055	0.6923076923076923	0.6791216790003639	0.6869723149420774	Yes		Yes (Strict threshold) + children	Yes	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6697619047619048	0.08602150537634409	0.15246147644550131	0.10418171246143648	0.6236559139784946	0.6458871476953103	0.6323621976440967	0.6630824372759857	0.6664054341485964	0.6644076512878967	Yes		Yes (Strict threshold) + children	Yes	Yes + children	Yes + children	Yes + children
0.6645238095238095	0.09302325581395349	0.1632008654148363	0.11234733884537043	0.6472868217054264	0.6557920699441004	0.6506623089740325	0.689922480620155	0.6769850062479644	0.6846886032516776	Yes		Yes (Strict threshold) + children	Yes	Yes (Strict threshold)	Yes + children	Yes + children
0.6669047619047619	0.09302325581395349	0.16327244376762387	0.11236090273822034	0.6472868217054264	0.656949365826392	0.651117529019786	0.689922480620155	0.6782183807195743	0.6851926979917718	Yes		Yes (Strict threshold) + children	Yes	Yes	Yes + children	Yes + children
0.6638095238095238	0.09302325581395349	0.163179304088262	0.11234325134586248	0.6472868217054264	0.6554440615356895	0.6505252309831511	0.689922480620155	0.676614147892432	0.6845368151100636	Yes		Yes (Strict threshold) + children	Yes		Yes + children	Yes + children
0.6571428571428571	0.09486166007905138	0.16579065925814684	0.11444684027201858	0.6521739130434783	0.6546489563567363	0.6531616811813709	0.6956521739130435	0.6758494031221305	0.6875934230194319	Yes		Yes (Strict threshold) + children		Yes (Strict threshold) + children	Yes + children	Yes + children
0.660952380952381	0.08823529411764706	0.1556868316757646	0.10673201140115242	0.625	0.6424736159970376	0.6318741350426106	0.6654411764705882	0.6631891831961523	0.6645385463463975	Yes		Yes (Strict threshold) + children		Yes + children	Yes + children	Yes + children
0.6552380952380953	0.09561752988047809	0.16688227684346701	0.11531499318390061	0.649402390438247	0.6523071911772405	0.6505612006933503	0.6932270916334661	0.6736974799374206	0.6852809312933051	Yes		Yes (Strict threshold) + children		Yes (Strict threshold)	Yes + children	Yes + children
0.6580952380952381	0.09561752988047809	0.16697459235505255	0.11533261748849735	0.649402390438247	0.6537199172352152	0.651122539350733	0.6932270916334661	0.6752044836174437	0.6859038135051753	Yes		Yes (Strict threshold) + children		Yes	Yes + children	Yes + children
0.6540476190476191	0.09561752988047809	0.16684360436645967	0.115307605880534	0.649402390438247	0.6517167274217177	0.6503261499778655	0.6932270916334661	0.6730676752820008	0.6850201273336185	Yes		Yes (Strict threshold) + children			Yes + children	Yes + children
0.6680952380952381	0.0916030534351145	0.16111544405793493	0.11070896876791884	0.6526717557251909	0.660293441734119	0.6556992179044563	0.6984732824427481	0.6829466169073504	0.6921786607025392	Yes		Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6714285714285714	0.08571428571428572	0.15202156334231806	0.10382916053019146	0.625	0.6473829201101928	0.633764832793959	0.6678571428571428	0.6696380952380951	0.6685683858207819	Yes		Yes + children	Yes (Strict threshold) + children	Yes + children	Yes + children	Yes + children
0.6661904761904762	0.09230769230769231	0.16214806587144445	0.11152149651910508	0.65	0.6579956584659914	0.6531748312024135	0.6961538461538461	0.6808426543342655	0.6899474676577332	Yes		Yes + children	Yes (Strict threshold) + children	Yes (Strict threshold)	Yes + children	Yes + children
0.6688095238095239	0.09230769230769231	0.1622253771927714	0.11153611986129126	0.65	0.6592706264668714	0.653676786481455	0.6961538461538461	0.6822077904652005	0.6905075565792762	Yes		Yes + children	Yes (Strict threshold) + children	Yes	Yes + children	Yes + children
0.665	0.09230769230769231	0.16211274758760794	0.11151481274455004	0.65	0.6574144486692016	0.6529456193353473	0.6961538461538461	0.6802204012432891	0.6896917258766903	Yes		Yes + children	Yes (Strict threshold) + children		Yes + children	Yes + children
0.6788095238095239	0.08571428571428572	0.15220892467856031	0.10386408898819643	0.6321428571428571	0.65464558144362	0.6409557172324795	0.6749999999999999	0.6768994020400985	0.6757584802303532	Yes		Yes + children	Yes + children	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6819047619047619	0.08053691275167785	0.14405955534690318	0.09778392847387876	0.6073825503355704	0.6424899236028139	0.6209548049777579	0.6476510067114094	0.6643366392800312	0.65422365976658	Yes		Yes + children	Yes + children	Yes + children	Yes + children	Yes + children
0.6773809523809524	0.08633093525179857	0.15314395935898442	0.10458149024028625	0.6294964028776978	0.6525614223643597	0.6385239468122217	0.672661870503597	0.6750131636543573	0.6736004193424223	Yes		Yes + children	Yes + children	Yes (Strict threshold)	Yes + children	Yes + children
0.6797619047619048	0.08633093525179857	0.15320461939205582	0.1045928024520998	0.6294964028776978	0.6536642484741838	0.6389458688001308	0.672661870503597	0.6761932505430341	0.6740699870712293	Yes		Yes + children	Yes + children	Yes	Yes + children	Yes + children
0.6766666666666666	0.08633093525179857	0.15312568752553668	0.10457808153312499	0.6294964028776978	0.6522297905153579	0.6383969004729798	0.672661870503597	0.6746583254838537	0.6734590329127577	Yes		Yes + children	Yes + children		Yes + children	Yes + children
0.6669047619047619	0.09195402298850575	0.1616231557916527	0.11111243340592732	0.6513409961685823	0.6590310028434786	0.6543953621582279	0.6973180076628351	0.6817723765447576	0.6910154517486642	Yes		Yes + children	Yes (Strict threshold)	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6704761904761904	0.08602150537634409	0.15247996534546243	0.1041851654531463	0.6236559139784946	0.6462190991675371	0.6324894357906737	0.6666666666666666	0.6685660018993351	0.6674251042851724	Yes		Yes + children	Yes (Strict threshold)	Yes + children	Yes + children	Yes + children
0.665	0.09266409266409266	0.16266211430173005	0.1119308777737257	0.6486486486486487	0.6567225594074684	0.6518542721777487	0.694980694980695	0.6796598861555496	0.6887702257923447	Yes		Yes + children	Yes (Strict threshold)	Yes (Strict threshold)	Yes + children	Yes + children
0.6676190476190477	0.09266409266409266	0.16274019510637988	0.11194566137368984	0.6486486486486487	0.6579971449244189	0.6523559884604648	0.694980694980695	0.6810251538891243	0.6893304022131997	Yes		Yes + children	Yes (Strict threshold)	Yes	Yes + children	Yes + children
0.6638095238095238	0.09266409266409266	0.16262644429645687	0.11192412069177778	0.6486486486486487	0.6561415207201554	0.6516251675028827	0.694980694980695	0.6790375700565324	0.688514442010247	Yes		Yes + children	Yes (Strict threshold)		Yes + children	Yes + children
0.6733333333333333	0.0898876404494382	0.15860241436843656	0.10873075680912907	0.651685393258427	0.6623325230369157	0.6559029021855965	0.6966292134831461	0.6847832030182077	0.6918419657062047	Yes		Yes + children	Yes	Yes (Strict threshold) + children	Yes + children	Yes + children
0.6766666666666666	0.08421052631578947	0.14978095457689644	0.1020870002514458	0.624561403508772	0.6495708058064806	0.6343304543220281	0.6666666666666667	0.6716294458229942	0.6686429512516471	Yes		Yes + children	Yes	Yes + children	Yes + children	Yes + children
0.6714285714285714	0.09056603773584905	0.1596038203042094	0.10951456310679611	0.6490566037735849	0.6600530720555214	0.6534109279017135	0.6943396226415094	0.6826919281626208	0.6896331738437	Yes		Yes + children	Yes	Yes (Strict threshold)	Yes + children	Yes + children
